日期,茅台收盘,平安收盘,茅台收益率,平安收益率
2021-10-29,9661.08,49.57,0.00030647786525728193,-0.0337231968810916
2021-11-01,9545.11,50.12,-0.012003833939890685,0.011095420617308838
2021-11-02,9553.35,50.01,0.0008632692551473475,-0.0021947326416600355
2021-11-03,9354.17,50.05,-0.02084923089806201,0.0007998400319935151
2021-11-04,9551.14,49.7,0.021056918999761587,-0.006993006993006867
2021-11-05,9630.23,49.93,0.00828068691276651,0.004627766599597516
2021-11-08,9631.03,50.4,8.307174387334193e-05,0.009413178449829696
2021-11-09,9479.84,49.69,-0.01569821711696473,-0.014087301587301648
2021-11-10,9298.84,49.13,-0.019093149251464214,-0.011269873213926251
2021-11-11,9377.28,51.15,0.008435460767149516,0.041115408100956596
2021-11-12,9398.29,50.61,0.0022405217717718084,-0.010557184750733084
2021-11-15,9334.77,50.6,-0.006758676312393019,-0.00019758940920766577
2021-11-16,9570.23,50.36,0.025223974452503795,-0.004743083003952653
2021-11-17,9504.91,50.05,-0.0068253323065380345,-0.0061556791104051545
2021-11-18,9489.84,49.51,-0.0015854963382083698,-0.010789210789210801
2021-11-19,9672.79,49.96,0.019278512598737363,0.009089072914562735
2021-11-22,9802.73,49.71,0.013433559500412917,-0.005004003202562002
2021-11-23,10014.58,49.62,0.021611326640639916,-0.0018105009052504784
2021-11-24,10238.53,49.75,0.02236239562717568,0.002619911326078306
2021-11-25,10314.05,49.4,0.007376058867825552,-0.00703517587939706
2021-11-26,10238.58,48.72,-0.007317203232483749,-0.013765182186234792
2021-11-29,10459.62,48.66,0.02158893127757966,-0.0012315270935960854
2021-11-30,10187.13,48.22,-0.026051615641868642,-0.009042334566378929
2021-12-01,10198.28,48.87,0.0010945182794370734,0.013479883865615827
2021-12-02,10203.36,48.88,0.0004981232129339652,0.0002046245140168157
2021-12-03,10393.7,48.99,0.018654639256088235,0.0022504091653028357
2021-12-06,10370.68,49.15,-0.0022148031980911975,0.0032659726474790762
2021-12-07,10313.25,50.39,-0.005537727516421342,0.025228891149542187
2021-12-08,10751.06,50.34,0.042451215669163433,-0.000992260369120812
2021-12-09,10969.89,51.31,0.020354272043872967,0.019268970997218915
2021-12-10,10987.23,51.22,0.001580690417132713,-0.0017540440459949957
2021-12-13,11128.92,51.15,0.012895880035277418,-0.001366653650917593
2021-12-14,11288.71,50.85,0.014358086858383245,-0.0058651026392961825
2021-12-15,11213.34,50.7,-0.006676582178123058,-0.002949852507374562
2021-12-16,11132.89,51.2,-0.007174490383775156,0.009861932938856066
2021-12-17,10789.75,50.54,-0.03082218543433013,-0.012890625000000044
2021-12-20,10831.26,50.28,0.0038471697676034644,-0.005144440047487153
2021-12-21,10726.94,50.84,-0.009631381759832136,0.011137629276054106
2021-12-22,10776.18,50.18,0.004590311868995167,-0.012981904012588585
2021-12-23,11137.97,50.22,0.033573121458624344,0.0007971303308089706
2021-12-24,11510.26,49.82,0.033425301019844866,-0.00796495420151333
2021-12-27,11197.36,49.98,-0.027184442401822384,0.0032115616218384435
2021-12-28,11229.32,50.87,0.002854244214707702,0.017807122849139656
2021-12-29,10741.01,50.81,-0.04348526892100324,-0.0011794770984862035
2021-12-30,10911.85,50.41,0.01590539437166516,-0.007872466049990257
2021-12-31,10786.23,50.41,-0.011512255025499907,0.0
2022-01-04,10792.41,51.0,0.0005729527369617848,0.01170402697877404
2022-01-05,10655.59,52.07,-0.012677427933149299,0.02098039215686276
2022-01-06,10445.65,51.3,-0.01970233464313098,-0.014787785673132436
2022-01-07,10243.56,52.94,-0.019346809437421286,0.03196881091617931
2022-01-10,10364.15,53.08,0.011772274482699352,0.0026445032111825917
2022-01-11,10236.27,52.86,-0.01233868672298255,-0.0041446872645063415
2022-01-12,10369.18,52.5,0.012984221791726869,-0.006810442678774065
2022-01-13,9918.9,52.3,-0.04342484169432881,-0.003809523809523818
2022-01-14,9866.7,51.1,-0.0052626803375372955,-0.02294455066921597
2022-01-17,9839.61,50.94,-0.0027455988324364133,-0.0031311154598826496
2022-01-18,9993.67,51.23,0.015657124621809126,0.005692972124067497
2022-01-19,10092.81,51.45,0.009920279536946852,0.00429435877415596
2022-01-20,10381.84,53.4,0.028637217979928353,0.03790087463556846
2022-01-21,10459.57,53.55,0.007487112111147942,0.002808988764045006
2022-01-24,10284.76,53.13,-0.0167129241450652,-0.007843137254901822
2022-01-25,10248.58,51.2,-0.003517826376113864,-0.03632599284773197
2022-01-26,10308.88,51.83,0.00588374194278618,0.012304687499999911
2022-01-27,10359.13,50.79,0.004874438348297705,-0.02006559907389538
2022-01-28,9967.19,49.97,-0.03783522361433811,-0.016144910415436087
2022-02-07,9871.52,51.98,-0.009598492654399049,0.0402241344806884
2022-02-08,9726.0,53.0,-0.014741397474755669,0.019622931896883467
2022-02-09,10012.31,53.04,0.029437589965042088,0.0007547169811321641
2022-02-10,9896.85,54.18,-0.011531804348846486,0.02149321266968318
2022-02-11,9781.12,55.59,-0.011693619687072054,0.026024363233665637
2022-02-14,9875.09,53.9,0.00960728423738777,-0.030401151286202688
2022-02-15,9985.38,53.28,0.01116850580602291,-0.011502782931354316
2022-02-16,9995.08,53.84,0.0009714202163564334,0.010510510510510551
2022-02-17,9967.14,53.65,-0.002795375324659788,-0.003528974739970381
2022-02-18,10067.69,54.5,0.01008814965978222,0.01584342963653307
2022-02-21,9916.89,54.16,-0.014978609790329389,-0.006238532110091843
2022-02-22,9569.58,53.07,-0.0350220684105601,-0.0201255539143278
2022-02-23,9665.76,52.89,0.010050597831879893,-0.0033917467495759857
2022-02-24,9349.7,51.46,-0.03269892900299609,-0.027037247116657226
2022-02-25,9525.31,51.4,0.01878242082633652,-0.0011659541391372263
2022-02-28,9481.8,50.76,-0.004567830338330192,-0.012451361867704347
2022-03-01,9823.89,51.39,0.03607859267227753,0.012411347517730542
2022-03-02,9755.55,50.76,-0.006956511117286568,-0.012259194395796924
2022-03-03,9530.04,50.92,-0.023116072389562703,0.0031520882584712417
2022-03-04,9432.05,50.1,-0.010282223369471821,-0.01610369206598583
2022-03-07,9062.73,48.88,-0.03915585689219203,-0.024351297405189598
2022-03-08,9294.88,47.47,0.025615901610221092,-0.028846153846153966
2022-03-09,9425.42,46.92,0.014044291050556934,-0.011586265009479568
2022-03-10,9502.05,46.91,0.00813014168068893,-0.0002131287297528761
2022-03-11,9374.32,47.14,-0.013442362437579236,0.004903005755702461
2022-03-14,9027.56,45.81,-0.03699041637153422,-0.028213831141281287
2022-03-15,8540.15,42.65,-0.053991333206314884,-0.06898057192752682
2022-03-16,8901.69,44.29,0.042334151039501666,0.038452520515826594
2022-03-17,9128.81,45.5,0.025514256281672143,0.027319936780311638
2022-03-18,9066.7,47.93,-0.006803734550286267,0.05340659340659348
2022-03-21,9049.16,47.04,-0.0019345517112070443,-0.01856874608804504
2022-03-22,9002.43,47.8,-0.005164015223512397,0.016156462585033893
2022-03-23,9289.8,47.9,0.03192138122706867,0.0020920502092049986
2022-03-24,9132.73,48.25,-0.0169077913410407,0.007306889352818313
2022-03-25,8977.31,47.63,-0.017017912497139465,-0.012849740932642462
2022-03-28,8830.58,47.85,-0.016344539734062802,0.004618937644341736
2022-03-29,8861.74,47.21,0.0035286470424367167,-0.013375130616509967
2022-03-30,9178.8,48.7,0.03577852656476033,0.03156110993433603
2022-03-31,9123.03,48.45,-0.006075957641521579,-0.005133470225872738
2022-04-01,9429.59,48.96,0.03360287097598058,0.010526315789473717
2022-04-06,9354.17,49.54,-0.007998226858219715,0.011846405228758128
2022-04-07,9354.17,48.48,0.0,-0.021396851029471198
2022-04-08,9449.64,49.24,0.010206143356385367,0.01567656765676584
2022-04-11,9128.05,47.62,-0.03403198428723209,-0.03290008123476862
2022-04-12,9439.59,48.47,0.03412996204008523,0.01784964300713998
2022-04-13,9374.27,47.82,-0.006919792067240138,-0.013410356921807254
2022-04-14,9575.26,48.19,0.02144060284160787,0.007737348389795118
2022-04-15,9560.13,48.3,-0.001580113751480483,0.002282631251296907
2022-04-18,9483.91,47.0,-0.007972694931972613,-0.026915113871635588
2022-04-19,9481.29,46.44,-0.00027625736642367116,-0.01191489361702136
2022-04-20,9514.96,45.91,0.0035512045301850925,-0.01141257536606377
2022-04-21,9429.44,46.22,-0.00898795160463084,0.006752341537791473
2022-04-22,9394.37,46.46,-0.0037192028370719443,0.005192557334487313
2022-04-25,9067.75,44.85,-0.034767632103057555,-0.034653465346534684
2022-04-26,9190.76,43.59,0.013565658515067192,-0.028093645484949747
2022-04-27,9504.51,43.91,0.034137546840522504,0.007341133287451118
2022-04-28,9705.9,43.66,0.021188888222538393,-0.0056934639034388335
2022-04-29,9672.64,44.56,-0.0034267816482758118,0.02061383417315632
2022-05-05,9715.95,45.02,0.0044775779931849335,0.01032315978456011
2022-05-06,9494.86,44.06,-0.02275536617623597,-0.02132385606397158
2022-05-09,9288.85,44.35,-0.02169700237812877,0.006581933726736322
2022-05-10,9360.15,44.47,0.0076758694563912044,0.0027057497181510737
2022-05-11,9369.24,44.73,0.000971138283040407,0.00584663818304465
2022-05-12,9342.46,44.0,-0.0028582894663815583,-0.016320143080706395
2022-05-13,9420.7,43.96,0.00837466791401864,-0.0009090909090908594
2022-05-16,9318.99,43.36,-0.010796437632023204,-0.01364877161055511
2022-05-17,9369.24,43.82,0.005392215250794363,0.01060885608856088
2022-05-18,9334.07,43.63,-0.003753772984788517,-0.004335919671382915
2022-05-19,9308.94,43.29,-0.00269228750159356,-0.007792803117121272
2022-05-20,9530.09,44.31,0.023756732775160216,0.023562023562023526
2022-05-23,9434.56,43.89,-0.010024039647054783,-0.009478672985781977
2022-05-24,9329.04,43.14,-0.011184411355696366,-0.01708817498291182
2022-05-25,9306.48,43.23,-0.0024182552545600755,0.0020862308762168436
2022-05-26,9242.62,43.15,-0.006861885481943664,-0.0018505667360628753
2022-05-27,9304.72,43.53,0.006718874085486437,0.00880648899188885
2022-05-30,9421.55,44.15,0.012555993087379314,0.014243050769584098
2022-05-31,9550.29,44.2,0.013664418275124657,0.0011325028312572094
2022-06-01,9470.99,44.17,-0.008303412775947261,-0.0006787330316742057
2022-06-02,9459.69,44.0,-0.0011931170870204122,-0.00384876613085805
2022-06-06,9469.74,44.26,0.0010624026791574703,0.005909090909090864
2022-06-07,9619.98,44.15,0.015865271908204415,-0.002485314053321308
2022-06-08,9859.66,44.59,0.024914812712708345,0.009966024915062377
2022-06-09,9796.35,44.62,-0.0064211139126501005,0.0006727965911637046
2022-06-10,10035.53,44.94,0.02441521587121742,0.007171671896010867
2022-06-13,9811.42,44.14,-0.022331655627555347,-0.017801513128615887
2022-06-14,9886.8,45.22,0.007682883823136644,0.024467603081105516
2022-06-15,9907.4,47.65,0.002083586195735787,0.05373728438743908
2022-06-16,9916.94,46.5,0.0009629166077882445,-0.02413431269674704
2022-06-17,10288.78,47.03,0.03749543710055714,0.011397849462365661
2022-06-20,10243.66,45.36,-0.004385359585879045,-0.0355092494152669
2022-06-21,10262.35,46.13,0.0018245431808552315,0.016975308641975273
2022-06-22,10213.41,45.4,-0.0047688882176110114,-0.015824842835465036
2022-06-23,10319.43,46.25,0.010380470381586626,0.018722466960352513
2022-06-24,10580.27,46.76,0.025276589889170253,0.011027027027026959
2022-06-27,10588.01,46.8,0.0007315503290559189,0.0008554319931566301
2022-06-28,10715.89,46.9,0.012077812544566857,0.002136752136752129
2022-06-29,10685.74,46.79,-0.0028135787134806467,-0.002345415778251536
2022-06-30,10870.02,46.69,0.01724541304579752,-0.002137208805300328
2022-07-01,10789.88,46.31,-0.007372571531607197,-0.008138787748982579
2022-07-04,10734.35,46.46,-0.005146489117580422,0.003239041243791707
2022-07-05,10809.77,46.61,0.0070260425642911795,0.0032285837279379948
2022-07-06,10653.96,45.85,-0.014413812689816785,-0.01630551383823209
2022-07-07,10593.66,45.6,-0.005659867316941236,-0.005452562704471142
2022-07-08,10638.88,45.82,0.004268590836405961,0.004824561403508731
2022-07-11,10461.0,45.38,-0.016719805092265227,-0.00960279353993887
2022-07-12,10384.68,45.51,-0.007295669630054458,0.002864698104891872
2022-07-13,10437.34,45.08,0.005070931410500856,-0.009448472863107016
2022-07-14,10407.74,43.6,-0.0028359716172895455,-0.03283052351375326
2022-07-15,10390.15,42.71,-0.001690088338102247,-0.020412844036697297
2022-07-18,10401.01,43.45,0.0010452207138491598,0.017326153125731825
2022-07-19,10358.0,43.4,-0.004135175333933927,-0.0011507479861910808
2022-07-20,10393.17,43.4,0.0033954431357405834,0.0
2022-07-21,10337.39,42.74,-0.00536698620343945,-0.015207373271889368
2022-07-22,10377.59,43.05,0.0038887959146360895,0.007253158633598433
2022-07-25,10365.78,42.92,-0.0011380291570586287,-0.0030197444831590037
2022-07-26,10393.72,43.2,0.002695407388541682,0.006523765144454741
2022-07-27,10239.91,42.79,-0.014798359009093875,-0.009490740740740855
2022-07-28,10131.38,42.72,-0.010598725965365041,-0.0016358962374386499
2022-07-29,10133.59,42.12,0.00021813415349147824,-0.014044943820224698
2022-08-01,10092.69,41.84,-0.004036081980818174,-0.006647673314339797
2022-08-02,10040.83,41.17,-0.005138372425983584,-0.01601338432122379
2022-08-03,10066.06,40.83,0.002512740480617559,-0.00825844061209624
2022-08-04,10221.87,41.08,0.015478747394710668,0.006122948812147921
2022-08-05,10261.82,41.54,0.003908286839883424,0.011197663096397248
2022-08-08,10199.36,41.18,-0.00608663960194189,-0.008666345690900301
2022-08-09,10191.67,40.96,-0.0007539688764786057,-0.005342399222923677
2022-08-10,10020.83,40.4,-0.016762709153651967,-0.013671875
2022-08-11,10176.1,41.46,0.015494724488889666,0.02623762376237626
2022-08-12,10282.12,41.61,0.010418529692121759,0.003617945007235779
2022-08-15,10241.37,41.14,-0.003963190470447686,-0.01129536169190093
2022-08-16,10231.07,40.99,-0.0010057248200192603,-0.003646086533787063
2022-08-17,10231.87,41.29,7.819318995960778e-05,0.007318858258111627
2022-08-18,10118.82,40.81,-0.0110488112143724,-0.011625090821021922
2022-08-19,10116.35,40.97,-0.00024409960845228618,0.003920607694192446
2022-08-22,10111.18,41.15,-0.00051105388801298,0.004393458628264568
2022-08-23,9990.73,40.72,-0.011912556200166624,-0.010449574726610011
2022-08-24,9911.29,41.61,-0.007951370920843526,0.02185658153241654
2022-08-25,10066.06,43.1,0.015615525325159307,0.03580869983177126
2022-08-26,10131.38,43.12,0.006489132788797258,0.00046403712296982924
2022-08-29,10035.0,43.07,-0.00951301796991122,-0.001159554730983281
2022-08-30,9990.68,42.89,-0.0044165421026407525,-0.004179243092639839
2022-08-31,10262.02,43.84,0.027159312479230646,0.022149685241314998
2022-09-01,10045.4,43.65,-0.02110890448469216,-0.004333941605839553
2022-09-02,10015.81,43.7,-0.002945626854082506,0.001145475372279492
2022-09-05,9814.82,43.8,-0.020067273640374528,0.0022883295194506825
2022-09-06,9865.06,43.9,0.0051187897485638345,0.0022831050228311334
2022-09-07,9729.44,43.6,-0.013747508884892623,-0.006833712984054552
2022-09-08,9714.32,43.84,-0.0015540462760447182,0.005504587155963359
2022-09-09,9864.01,44.69,0.015409210320434186,0.01938868613138678
2022-09-13,10035.91,45.06,0.01742698963200562,0.00827925710449784
2022-09-14,9985.66,44.65,-0.005007019791927192,-0.009098979138925989
2022-09-15,10040.93,45.09,0.00553493709980124,0.009854423292273262
2022-09-16,9935.41,43.93,-0.010508986717365887,-0.02572632512752282
2022-09-19,9998.92,43.93,0.0063922877868149985,0.0
2022-09-20,10030.88,43.24,0.003196345205282114,-0.015706806282722474
2022-09-21,9880.14,43.15,-0.01502759478729676,-0.002081406105458039
2022-09-22,9743.51,42.48,-0.01382875141445361,-0.015527230590961838
2022-09-23,9811.95,43.02,0.007024162750384644,0.01271186440677985
2022-09-26,9955.51,42.49,0.014631138560632584,-0.012319851231985202
2022-09-27,10081.13,42.44,0.012618138096390785,-0.001176747469993078
2022-09-28,10056.01,41.89,-0.002491784155149168,-0.012959472196041433
2022-09-29,10042.69,41.32,-0.001324581021697413,-0.013607066125566947
2022-09-30,10003.25,41.58,-0.003927234635341725,0.006292352371732868
2022-10-10,9568.6,41.43,-0.04345087846449902,-0.003607503607503615
2022-10-11,9538.4,41.2,-0.0031561565955312565,-0.005551532705768691
2022-10-12,9437.96,41.92,-0.01053006793592226,0.01747572815533971
2022-10-13,9136.42,41.36,-0.0319497009947064,-0.013358778625954248
2022-10-14,9325.45,41.94,0.02068972310817596,0.014023210831721533
2022-10-17,9229.43,42.1,-0.010296554053691787,0.003814973772055419
2022-10-18,9165.76,41.75,-0.0068985842029247735,-0.008313539192399078
2022-10-19,8875.18,41.27,-0.031702772055999695,-0.011497005988023834
2022-10-20,8852.57,40.01,-0.0025475539651027557,-0.030530651805185438
2022-10-21,8754.58,39.65,-0.011069101966999395,-0.008997750562359408
2022-10-24,8137.94,37.7,-0.07043627449860534,-0.0491803278688524
2022-10-25,8029.76,37.72,-0.013293290439595151,0.0005305039787797394
2022-10-26,7951.02,37.67,-0.009806021599649273,-0.0013255567338281704
2022-10-27,7634.06,37.66,-0.03986406775482898,-0.00026546323334231126
2022-10-28,7428.04,36.73,-0.02698695058723677,-0.024694636218799748
2022-10-31,7377.79,36.15,-0.006764907027964284,-0.015790906615845368
2022-11-01,7940.62,37.46,0.07628707241599453,0.036237897648686124
2022-11-02,7990.62,37.4,0.006296737534348784,-0.0016017084890550537
2022-11-03,7827.51,36.93,-0.0204126838718397,-0.012566844919786102
2022-11-04,8214.77,38.31,0.04947422615876573,0.037367993501218555
2022-11-07,8167.24,38.79,-0.005785919751861712,0.012529365700861383
2022-11-08,8055.54,38.69,-0.013676590867906402,-0.002577984016499113
2022-11-09,7930.02,38.37,-0.015581823192486133,-0.008270871026104909
2022-11-10,8005.89,38.46,0.009567441191825399,0.0023455824863174435
2022-11-11,8272.96,40.33,0.03335918929688009,0.04862194487779514
2022-11-14,8297.33,41.6,0.002945741306618288,0.031490205802132465
2022-11-15,8573.69,42.49,0.033307099994817735,0.02139423076923075
2022-11-16,8559.87,42.3,-0.0016119080582572831,-0.004471640385973252
2022-11-17,8468.17,42.56,-0.010712779516511395,0.006146572104019032
2022-11-18,8468.82,42.16,7.675802446094337e-05,-0.009398496240601628
2022-11-21,8231.91,41.21,-0.02797438131876695,-0.02253320683111948
2022-11-22,8332.25,41.97,0.012189151727849401,0.01844212569764614
2022-11-23,8377.73,41.77,0.005458309580245402,-0.004765308553728698
2022-11-24,8231.96,41.8,-0.017399701351082042,0.0007182188173329163
2022-11-25,8242.11,42.75,0.001232999188528705,0.022727272727272707
2022-11-28,8181.16,41.41,-0.007394951050155973,-0.03134502923976612
2022-11-29,8628.96,44.78,0.05473551427914858,0.08138130886259365
2022-11-30,8628.96,44.95,0.0,0.0037963376507370583
2022-12-01,8788.75,44.83,0.018517874691735825,-0.0026696329254728424
2022-12-02,8804.23,44.62,0.0017613426255154163,-0.004684363149676574
2022-12-05,8960.1,47.28,0.017703990013891113,0.05961452263558953
2022-12-06,9076.17,47.44,0.012954096494458778,0.0033840947546530664
2022-12-07,9056.07,46.7,-0.002214590515603021,-0.015598650927487245
2022-12-08,9071.25,47.15,0.0016762237924397017,0.009635974304068373
2022-12-09,9287.21,47.6,0.02380708281659083,0.009544008483563182
2022-12-12,9332.54,46.17,0.004880906106355054,-0.030042016806722693
2022-12-13,9387.71,46.7,0.005911573912353862,0.011479315572882953
2022-12-14,9492.58,46.89,0.01117098845192288,0.0040685224839400735
2022-12-15,9573.58,46.43,0.008532980496345655,-0.009810194071230516
2022-12-16,9572.97,46.9,-6.371702121887868e-05,0.010122765453370652
2022-12-19,9503.28,45.77,-0.007279872390699937,-0.024093816631129972
2022-12-20,9211.84,44.93,-0.030667306445774534,-0.018352632728861784
2022-12-21,9332.44,45.26,0.013091847014277347,0.007344758513242677
2022-12-22,9478.15,45.88,0.015613280128240703,0.013698630136986356
2022-12-23,9493.23,45.64,0.0015910277849580101,-0.005231037489102031
2022-12-26,9347.81,44.66,-0.015318284714475494,-0.021472392638036908
2022-12-27,9412.38,45.58,0.006907500259418997,0.020600089565606883
2022-12-28,9412.38,46.28,0.0,0.015357612988152747
2022-12-29,9342.03,45.82,-0.007474198874248494,-0.009939498703543714
2022-12-30,9382.23,47.0,0.0043031332590453,0.025752946311654368
2023-01-03,9397.36,47.15,0.0016126230118000962,0.0031914893617019935
2023-01-04,9372.23,48.53,-0.0026741552946786262,0.029268292682926855
2023-01-05,9754.07,48.93,0.04074163779591422,0.00824232433546257
2023-01-06,9767.98,49.74,0.0014260713732832109,0.016554261189454467
2023-01-09,9956.06,50.91,0.019254748678846578,0.023522316043425695
2023-01-10,10022.64,49.21,0.006687384366908189,-0.0333922608524847
2023-01-11,9974.91,50.7,-0.0047622183376834215,0.03027839869945148
2023-01-12,9919.88,50.91,-0.0055168417559657845,0.004142011834319392
2023-01-13,10186.2,52.35,0.02684709895684234,0.02828520919269306
2023-01-16,10316.34,52.09,0.012776108853154167,-0.004966571155682886
2023-01-17,10291.72,51.5,-0.0023865052916054452,-0.011326550201574248
2023-01-18,10216.35,51.55,-0.007323362858686289,0.000970873786407811
2023-01-19,10152.08,51.81,-0.0062908964551919855,0.005043646944713931
2023-01-20,10050.58,52.1,-0.00999795115877733,0.005597375024126494
2023-01-30,10191.22,51.48,0.013993222281699191,-0.011900191938579718
2023-01-31,9978.98,50.98,-0.020825769633076252,-0.009712509712509698
2023-02-01,9975.01,51.35,-0.0003978362518012313,0.007257748136524134
2023-02-02,9930.49,50.83,-0.004463153420397603,-0.010126582278481067
2023-02-03,9839.49,49.6,-0.009163696856852033,-0.024198308085776055
2023-02-06,9723.92,48.16,-0.011745527461280991,-0.02903225806451626
2023-02-07,9733.97,48.7,0.0010335338011830952,0.011212624584717723
2023-02-08,9668.64,48.5,-0.006711547292625686,-0.004106776180698213
2023-02-09,9839.49,49.32,0.0176705307054561,0.01690721649484539
2023-02-10,9799.29,49.3,-0.004085577606156354,-0.00040551500405516805
2023-02-13,10032.19,49.25,0.023767028019376912,-0.001014198782961384
2023-02-14,9969.08,49.9,-0.006290750075506946,0.013197969543147225
2023-02-15,9955.06,48.88,-0.001406348429343618,-0.020440881763526986
2023-02-16,10059.67,49.2,0.01050822395846951,0.00654664484451728
2023-02-17,9853.46,48.8,-0.020498684350480745,-0.008130081300813163
2023-02-20,10125.9,49.95,0.02764917095111774,0.023565573770491843
2023-02-21,10085.7,50.01,-0.0039700174799276455,0.001201201201201041
2023-02-22,9929.93,49.18,-0.015444639439999297,-0.016596680663867214
2023-02-23,9839.49,48.98,-0.009107818484118235,-0.004066693777958541
2023-02-24,9688.74,48.2,-0.015320916023086606,-0.015924867292772427
2023-02-27,9801.35,47.8,0.011622770349911438,-0.008298755186722073
2023-02-28,9818.08,48.2,0.001706907721895412,0.008368200836820217
2023-03-01,9942.65,49.99,0.012687816762544157,0.037136929460581
2023-03-02,9889.74,50.2,-0.005321518910954337,0.0042008401680335705
2023-03-03,9839.69,50.28,-0.005060800385045416,0.0015936254980080111
2023-03-06,9784.92,48.58,-0.005566232269512583,-0.03381066030230717
2023-03-07,9690.25,47.91,-0.009675091876070518,-0.013791683820502332
2023-03-08,9600.41,47.23,-0.009271174634297386,-0.014193279064913411
2023-03-09,9598.4,46.64,-0.00020936605832466704,-0.012492060131272464
2023-03-10,9497.8,46.0,-0.010480913485581,-0.013722126929674117
2023-03-13,9558.1,46.5,0.006348838678430946,0.010869565217391353
2023-03-14,9578.2,45.46,0.002102928406273241,-0.022365591397849438
2023-03-15,9502.42,45.95,-0.007911716188845563,0.010778706555213402
2023-03-16,9507.8,45.23,0.0005661715647171661,-0.015669205658324414
2023-03-17,9457.6,46.2,-0.005279875470666107,0.02144594295821367
2023-03-20,9395.3,45.58,-0.0065872948739639225,-0.013419913419913554
2023-03-21,9623.42,46.01,0.024280225218992646,0.00943396226415083
2023-03-22,9615.13,46.5,-0.0008614401117275072,0.010649858726363925
2023-03-23,9622.72,46.88,0.0007893809028063359,0.008172043010752805
2023-03-24,9641.61,46.2,0.001963062418941952,-0.014505119453924853
2023-03-27,9587.19,45.99,-0.005644285549819994,-0.004545454545454519
2023-03-28,9657.59,45.88,0.007343131824862015,-0.002391824309632473
2023-03-29,9698.79,45.42,0.004266074662519381,-0.01002615518744554
2023-03-30,9749.04,45.48,0.0051810586681431126,0.0013210039630118242
2023-03-31,9849.54,45.6,0.010308707318874566,0.0026385224274407815
2023-04-03,9759.44,45.68,-0.00914763532104046,0.0017543859649122862
2023-04-04,9822.35,45.57,0.0064460665775905035,-0.0024080560420315367
2023-04-06,9733.77,45.08,-0.009018208473532296,-0.010752688172043001
2023-04-07,9703.77,45.63,-0.003082053510613081,0.012200532386867913
2023-04-10,9606.84,46.06,-0.009988901220865709,0.009423624808240216
2023-04-11,9475.19,45.66,-0.013703777725037503,-0.008684324793747367
2023-04-12,9216.92,45.6,-0.027257500904995124,-0.0013140604467803962
2023-04-13,9362.13,45.12,0.015754720665905664,-0.010526315789473717
2023-04-14,9313.99,45.49,-0.0051419922603082036,0.008200354609929184
2023-04-17,9512.88,47.48,0.02135389881243155,0.043745878214992207
2023-04-18,9538.0,48.62,0.002640630387432674,0.024010109519797762
2023-04-19,9543.02,48.4,0.000526315789473708,-0.004524886877828038
2023-04-20,9457.0,48.79,-0.009013918025949863,0.0080578512396694
2023-04-21,9374.54,46.74,-0.008719467061435893,-0.04201680672268904
2023-04-24,9271.69,46.4,-0.010971204987124783,-0.007274283269148585
2023-04-25,9399.21,46.09,0.013753695388866394,-0.0066810344827584744
2023-04-26,9467.2,45.79,0.007233586652495516,-0.006509004122369322
2023-04-27,9537.6,50.37,0.007436200777420909,0.10002183882943871
2023-04-28,9550.66,51.8,0.0013693172286528554,0.028389914631725244
2023-05-04,9497.3,53.7,-0.005587048434349096,0.03667953667953672
2023-05-05,9497.8,53.83,5.2646541648604384e-05,0.0024208566108006035
2023-05-08,9349.67,54.92,-0.015596243340562976,0.02024893182240395
2023-05-09,9357.11,53.48,0.0007957500104283088,-0.0262199563000729
2023-05-10,9372.18,52.31,0.0016105400064763131,-0.02187733732236341
2023-05-11,9332.33,52.35,-0.004251945651918776,0.0007646721468170803
2023-05-12,9278.72,51.27,-0.005744546110135529,-0.020630372492836613
2023-05-15,9328.47,53.71,0.005361730928403974,0.047591183928223035
2023-05-16,9263.09,53.2,-0.007008652008314242,-0.009495438465835004
2023-05-17,9251.59,51.91,-0.0012414863722580716,-0.024248120300751963
2023-05-18,9201.34,51.82,-0.005431498801827583,-0.001733769986515088
2023-05-19,9244.05,51.04,0.004641715228433929,-0.015052103434967212
2023-05-22,9477.7,51.42,0.025275717894213123,0.007445141065830718
2023-05-23,9369.92,49.9,-0.011371957331420157,-0.029560482302605995
2023-05-24,9301.33,48.47,-0.007320233257060882,-0.028657314629258468
2023-05-25,9251.59,48.4,-0.0053476223292797664,-0.0014441922838869248
2023-05-26,9199.13,48.44,-0.005670376659579701,0.0008264462809917106
2023-05-29,9191.29,48.04,-0.0008522545066760312,-0.008257638315441795
2023-05-30,9087.23,47.99,-0.011321588155743245,-0.0010407993338883426
2023-05-31,8889.3,47.0,-0.02178111481716649,-0.020629297770368815
2023-06-01,8924.57,47.45,0.003967691494268344,0.009574468085106425
2023-06-02,9098.83,49.1,0.019525870714219407,0.03477344573234986
2023-06-05,9070.69,48.51,-0.0030927053258494874,-0.012016293279022427
2023-06-06,9080.69,48.76,0.0011024519634117436,0.0051535765821479895
2023-06-07,8999.84,49.01,-0.008903508433830476,0.005127153404429929
2023-06-08,9085.77,49.67,0.009547947519066957,0.013466639461334529
2023-06-09,9075.72,49.48,-0.0011061252926279908,-0.003825246627743195
2023-06-12,9226.46,49.57,0.016609150568770215,0.001818916734034115
2023-06-13,9241.54,49.63,0.0016344296729191576,0.0012104095218883337
